"Date","CT_site","effort_class"
2018-10-24,"MN34",1
2018-10-24,"MN35",1
2018-10-24,"MN37",1
2018-10-24,"MN38",0
2018-10-24,"MN39",1
2018-10-24,"MN40",1
2018-10-24,"MN41",1
2018-10-24,"MN42",1
2018-10-24,"MN43",1
2018-10-24,"MN44",1
2018-10-24,"MN45",1
2018-10-24,"MN46",1
2018-10-24,"MN47",1
2018-10-24,"MN48",1
2018-10-24,"MN49",0
2018-10-24,"MN50",1
2018-10-24,"MT01",1
2018-10-24,"MT02",1
2018-10-24,"MT03",1
2018-10-24,"MT04",0
2018-10-24,"MT05",1
2018-10-24,"MT07",1
2018-10-24,"MT08",1
2018-10-24,"MT09",0
2018-10-24,"MT10",1
2018-10-24,"MT11",1
2018-10-24,"MT12",0
2018-10-24,"MT13",1
2018-10-24,"MT14",1
2018-10-24,"MT15",0
2018-10-24,"MT16",1
2018-10-24,"MT17",1
2018-10-24,"MT18",1
2018-10-24,"MT19",1
2018-10-24,"MT20",1
2018-10-24,"MT21",0
2018-10-24,"MT22",1
2018-10-24,"MT23",1
2018-10-24,"MT24",1
2018-10-24,"MT25",1
2018-10-24,"MT26",1
2018-10-24,"MT27",1
2018-10-24,"MT28",1
2018-10-24,"MT29",1
2018-10-24,"MT30",1
2018-10-24,"MT31",1
2018-10-24,"MT32",1
2018-10-24,"MT33",1
2018-10-24,"MT34",1
2018-10-24,"MT35",1
2018-10-24,"MT36",1
2018-10-24,"MT37",1
2018-10-24,"MT38",1
2018-10-24,"MT39",0
2018-10-24,"MT40",1
2018-10-24,"MT41",1
2018-10-24,"MT42",1
2018-10-24,"MT43",0
2018-10-24,"MT44",1
2018-10-24,"MT45",1
2018-10-24,"MT46",1
2018-10-24,"MT47",1
2018-10-24,"MT48",1
2018-10-24,"MT49",1
2018-10-24,"OMC01",0
2018-10-24,"OMC02",1
2018-10-24,"OMC03",1
2018-10-24,"OMC04",1
2018-10-24,"OMC05",1
2018-10-24,"OMC06",0
2018-10-24,"OMC07",1
2018-10-24,"OMC09",1
2018-10-24,"OMC10",1
2018-10-24,"OMC11",0
2018-10-24,"OMC12",1
2018-10-24,"OMC13",0
2018-10-24,"OMC15",1
2018-10-24,"OMC16",1
2018-10-24,"OMC17",0
2018-10-24,"OMC18",1
2018-10-24,"OMC19",1
2018-10-24,"OMC21",1
2018-10-24,"OMC22",1
2018-10-24,"OMC23",0
2018-10-24,"OMC24",1
2018-10-24,"OMC25",1
2018-10-24,"OMC26",1
2018-10-24,"OMC27",1
2018-10-24,"OMC28",1
2018-10-24,"OMC29",1
2018-10-24,"OMC30",1
2018-10-24,"OMC31",1
2018-10-24,"OMC32",0
2018-10-24,"OMC33",1
2018-10-24,"OMC34",1
2018-10-24,"OMC36",1
2018-10-24,"OMC37",0
2018-10-24,"OMC38",1
2018-10-24,"NB01",1
2018-10-24,"NB02",1
2018-10-24,"NB03",1
2018-10-24,"NB04",1
2018-10-24,"NB05",1
2018-10-24,"NB06",1
2018-10-24,"NB07",0
2018-10-24,"NB08",0
2018-10-24,"NB09",0
2018-10-24,"NB10",0
2018-10-24,"NB11",1
2018-10-24,"NB12",1
2018-10-24,"NB14",0
2018-10-24,"NB15",1
2018-10-24,"NB16",1
2018-10-24,"NB17",1
2018-10-24,"NB18",1
2018-10-24,"NB19",0
2018-10-24,"NB20",1
2018-10-24,"NB21",1
2018-10-24,"NB22",1
2018-10-24,"NB23",1
2018-10-24,"NB24",1
2018-10-24,"NB25",1
2018-10-24,"NB26",1
2018-10-24,"NB27",1
2018-10-24,"NB28",1
2018-10-24,"NB29",0
2018-10-24,"NB30",1
2018-10-24,"NB31",1
2018-10-24,"NB32",1
2018-10-24,"NB33",1
2018-10-24,"NB34",1
2018-10-24,"NB35",1
2018-10-24,"NB36",1
2018-10-24,"NB37",1
2018-10-24,"NB38",1
2018-10-24,"NB39",1
2018-10-24,"NB40",1
2018-10-24,"NB41",1
2018-10-24,"NB42",1
2018-10-24,"NB43",1
2018-10-24,"NB44",1
2018-10-24,"NB45",1
2018-10-24,"NB46",0
2018-10-24,"NB47",1
2018-10-24,"NB48",1
2018-10-24,"NB49",1
2018-10-24,"NB50",1
2018-10-25,"MN02",1
2018-10-25,"MN04",1
2018-10-25,"MN05",1
2018-10-25,"MN06",1
2018-10-25,"MN07",1
2018-10-25,"MN08",0
2018-10-25,"MN09",1
2018-10-25,"MN10",1
2018-10-25,"MN11",1
2018-10-25,"MN12",1
2018-10-25,"MN13",1
2018-10-25,"MN14",1
2018-10-25,"MN15",1
2018-10-25,"MN16",1
2018-10-25,"MN17",1
2018-10-25,"MN18",1
2018-10-25,"MN19",1
2018-10-25,"MN20",1
2018-10-25,"MN21",1
2018-10-25,"MN22",1
2018-10-25,"MN23",1
2018-10-25,"MN24",1
2018-10-25,"MN25",0
2018-10-25,"MN26",0
2018-10-25,"MN27",1
2018-10-25,"MN29",1
2018-10-25,"MN30",1
2018-10-25,"MN31",1
2018-10-25,"MN32",1
2018-10-25,"MN33",1
2018-10-25,"MN34",1
2018-10-25,"MN35",1
2018-10-25,"MN37",1
2018-10-25,"MN38",0
2018-10-25,"MN39",1
2018-10-25,"MN40",1
2018-10-25,"MN41",1
2018-10-25,"MN42",1
2018-10-25,"MN43",1
2018-10-25,"MN44",1
2018-10-25,"MN45",1
2018-10-25,"MN46",1
2018-10-25,"MN47",1
2018-10-25,"MN48",1
2018-10-25,"MN49",0
2018-10-25,"MN50",1
2018-10-25,"MT01",1
2018-10-25,"MT02",1
2018-10-25,"MT03",1
2018-10-25,"MT04",0
2018-10-25,"MT05",1
2018-10-25,"MT07",1
2018-10-25,"MT08",1
2018-10-25,"MT09",0
2018-10-25,"MT10",1
2018-10-25,"MT11",1
2018-10-25,"MT12",0
2018-10-25,"MT13",1
2018-10-25,"MT14",1
2018-10-25,"MT15",0
2018-10-25,"MT16",1
2018-10-25,"MT17",1
2018-10-25,"MT18",1
2018-10-25,"MT19",1
2018-10-25,"MT20",1
2018-10-25,"MT21",0
2018-10-25,"MT22",1
2018-10-25,"MT23",1
2018-10-25,"MT24",1
2018-10-25,"MT25",1
2018-10-25,"MT26",1
2018-10-25,"MT27",1
2018-10-25,"MT28",1
2018-10-25,"MT29",1
2018-10-25,"MT30",1
2018-10-25,"MT31",1
2018-10-25,"MT32",1
2018-10-25,"MT33",1
2018-10-25,"MT34",1
2018-10-25,"MT35",1
2018-10-25,"MT36",1
2018-10-25,"MT37",1
2018-10-25,"MT38",1
2018-10-25,"MT39",0
2018-10-25,"MT40",1
2018-10-25,"MT41",1
2018-10-25,"MT42",1
2018-10-25,"MT43",0
2018-10-25,"MT44",1
2018-10-25,"MT45",0
2018-10-25,"MT46",1
2018-10-25,"MT47",1
2018-10-25,"MT48",1
2018-10-25,"MT49",0
2018-10-25,"OMC01",0
2018-10-25,"OMC02",1
2018-10-25,"OMC03",1
2018-10-25,"OMC04",1
2018-10-25,"OMC05",1
2018-10-25,"OMC06",0
2018-10-25,"OMC07",1
2018-10-25,"OMC09",1
2018-10-25,"OMC10",1
2018-10-25,"OMC11",0
2018-10-25,"OMC12",1
2018-10-25,"OMC13",0
2018-10-25,"OMC15",1
2018-10-25,"OMC16",1
2018-10-25,"OMC17",0
2018-10-25,"OMC18",1
2018-10-25,"OMC19",1
2018-10-25,"OMC21",1
2018-10-25,"OMC22",1
2018-10-25,"OMC23",0
2018-10-25,"OMC24",1
2018-10-25,"OMC25",1
2018-10-25,"OMC26",1
2018-10-25,"OMC27",1
2018-10-25,"OMC28",1
2018-10-25,"OMC29",0
2018-10-25,"OMC30",1
2018-10-25,"OMC31",1
2018-10-25,"OMC32",0
2018-10-25,"OMC33",1
2018-10-25,"OMC34",1
2018-10-25,"OMC36",1
2018-10-25,"OMC37",0
2018-10-25,"OMC38",1
2018-10-25,"NB01",1
2018-10-25,"NB02",1
2018-10-25,"NB03",1
2018-10-25,"NB04",1
2018-10-25,"NB05",1
2018-10-25,"NB06",1
2018-10-25,"NB07",0
2018-10-25,"NB08",0
2018-10-25,"NB09",0
2018-10-25,"NB10",0
2018-10-25,"NB11",1
2018-10-25,"NB12",1
2018-10-25,"NB14",0
2018-10-25,"NB15",1
2018-10-25,"NB16",1
2018-10-25,"NB17",1
2018-10-25,"NB18",1
2018-10-25,"NB19",0
2018-10-25,"NB20",1
2018-10-25,"NB21",1
2018-10-25,"NB22",1
2018-10-25,"NB23",1
2018-10-25,"NB24",1
2018-10-25,"NB25",1
2018-10-25,"NB26",1
2018-10-25,"NB27",1
2018-10-25,"NB28",1
2018-10-25,"NB29",0
2018-10-25,"NB30",1
2018-10-25,"NB31",1
2018-10-25,"NB32",1
2018-10-25,"NB33",1
2018-10-25,"NB34",1
2018-10-25,"NB35",1
2018-10-25,"NB36",1
2018-10-25,"NB37",1
2018-10-25,"NB38",1
2018-10-25,"NB39",1
2018-10-25,"NB40",1
2018-10-25,"NB41",1
2018-10-25,"NB42",1
2018-10-25,"NB43",1
2018-10-25,"NB44",1
2018-10-25,"NB45",1
2018-10-25,"NB46",0
2018-10-25,"NB47",1
2018-10-25,"NB48",1
2018-10-25,"NB49",1
2018-10-25,"NB50",1
2018-10-26,"MN02",1
2018-10-26,"MN04",1
2018-10-26,"MN05",1
2018-10-26,"MN06",1
2018-10-26,"MN07",1
2018-10-26,"MN08",0
2018-10-26,"MN09",1
2018-10-26,"MN10",1
2018-10-26,"MN11",1
2018-10-26,"MN12",1
2018-10-26,"MN13",1
2018-10-26,"MN14",1
2018-10-26,"MN15",1
2018-10-26,"MN16",1
2018-10-26,"MN17",1
2018-10-26,"MN18",1
2018-10-26,"MN19",1
2018-10-26,"MN20",1
2018-10-26,"MN21",1
2018-10-26,"MN22",1
2018-10-26,"MN23",1
2018-10-26,"MN24",1
2018-10-26,"MN25",0
2018-10-26,"MN26",0
2018-10-26,"MN27",1
2018-10-26,"MN29",1
2018-10-26,"MN30",1
2018-10-26,"MN31",1
2018-10-26,"MN32",1
2018-10-26,"MN33",1
2018-10-26,"MN34",1
2018-10-26,"MN35",1
2018-10-26,"MN37",1
2018-10-26,"MN38",0
2018-10-26,"MN39",1
2018-10-26,"MN40",1
2018-10-26,"MN41",1
2018-10-26,"MN42",1
2018-10-26,"MN43",1
2018-10-26,"MN44",1
2018-10-26,"MN45",1
2018-10-26,"MN46",1
2018-10-26,"MN47",1
2018-10-26,"MN48",1
2018-10-26,"MN49",0
2018-10-26,"MN50",1
2018-10-26,"MT01",1
2018-10-26,"MT02",1
2018-10-26,"MT03",1
2018-10-26,"MT04",0
2018-10-26,"MT05",1
2018-10-26,"MT07",1
2018-10-26,"MT08",1
2018-10-26,"MT09",0
2018-10-26,"MT10",1
2018-10-26,"MT11",1
2018-10-26,"MT12",0
2018-10-26,"MT13",1
2018-10-26,"MT14",1
2018-10-26,"MT15",0
2018-10-26,"MT16",1
2018-10-26,"MT17",1
2018-10-26,"MT18",1
2018-10-26,"MT19",1
2018-10-26,"MT20",1
2018-10-26,"MT21",0
2018-10-26,"MT22",1
2018-10-26,"MT23",1
2018-10-26,"MT24",1
2018-10-26,"MT25",1
2018-10-26,"MT26",1
2018-10-26,"MT27",1
2018-10-26,"MT28",1
2018-10-26,"MT29",1
2018-10-26,"MT30",1
2018-10-26,"MT31",1
2018-10-26,"MT32",1
2018-10-26,"MT33",1
2018-10-26,"MT34",1
2018-10-26,"MT35",1
2018-10-26,"MT36",1
2018-10-26,"MT37",1
2018-10-26,"MT38",1
2018-10-26,"MT39",0
2018-10-26,"MT40",1
2018-10-26,"MT41",1
2018-10-26,"MT42",1
2018-10-26,"MT43",0
2018-10-26,"MT44",1
2018-10-26,"MT45",0
2018-10-26,"MT46",1
2018-10-26,"MT47",1
2018-10-26,"MT48",1
2018-10-26,"MT49",0
2018-10-26,"OMC01",0
2018-10-26,"OMC02",1
2018-10-26,"OMC03",1
2018-10-26,"OMC04",1
2018-10-26,"OMC05",1
2018-10-26,"OMC06",0
2018-10-26,"OMC07",1
2018-10-26,"OMC09",1
2018-10-26,"OMC10",1
2018-10-26,"OMC11",0
2018-10-26,"OMC12",1
2018-10-26,"OMC13",0
2018-10-26,"OMC15",1
2018-10-26,"OMC16",1
2018-10-26,"OMC17",0
2018-10-26,"OMC18",1
2018-10-26,"OMC19",1
2018-10-26,"OMC21",1
2018-10-26,"OMC22",1
2018-10-26,"OMC23",0
2018-10-26,"OMC24",1
2018-10-26,"OMC25",1
2018-10-26,"OMC26",1
2018-10-26,"OMC27",1
2018-10-26,"OMC28",1
2018-10-26,"OMC29",0
2018-10-26,"OMC30",1
2018-10-26,"OMC31",1
2018-10-26,"OMC32",0
2018-10-26,"OMC33",1
2018-10-26,"OMC34",1
2018-10-26,"OMC36",1
2018-10-26,"OMC37",0
2018-10-26,"OMC38",1
2018-10-26,"NB01",1
2018-10-26,"NB02",1
2018-10-26,"NB03",1
2018-10-26,"NB04",1
2018-10-26,"NB05",1
2018-10-26,"NB06",1
2018-10-26,"NB07",0
2018-10-26,"NB08",0
2018-10-26,"NB09",0
2018-10-26,"NB10",0
2018-10-26,"NB11",1
2018-10-26,"NB12",1
2018-10-26,"NB14",0
2018-10-26,"NB15",1
2018-10-26,"NB16",1
2018-10-26,"NB17",1
2018-10-26,"NB18",1
2018-10-26,"NB19",0
2018-10-26,"NB20",1
2018-10-26,"NB21",1
2018-10-26,"NB22",1
2018-10-26,"NB23",1
2018-10-26,"NB24",1
2018-10-26,"NB25",1
2018-10-26,"NB26",1
2018-10-26,"NB27",1
2018-10-26,"NB28",1
2018-10-26,"NB29",0
2018-10-26,"NB30",1
2018-10-26,"NB31",1
2018-10-26,"NB32",1
2018-10-26,"NB33",1
2018-10-26,"NB34",1
2018-10-26,"NB35",1
2018-10-26,"NB36",1
2018-10-26,"NB37",1
2018-10-26,"NB38",1
2018-10-26,"NB39",1
2018-10-26,"NB40",1
2018-10-26,"NB41",1
2018-10-26,"NB42",1
2018-10-26,"NB43",1
2018-10-26,"NB44",1
2018-10-26,"NB45",1
2018-10-26,"NB46",0
2018-10-26,"NB47",1
2018-10-26,"NB48",1
2018-10-26,"NB49",1
2018-10-26,"NB50",1
2018-10-27,"MN02",1
2018-10-27,"MN04",1
2018-10-27,"MN05",1
2018-10-27,"MN06",1
2018-10-27,"MN07",1
2018-10-27,"MN08",0
2018-10-27,"MN09",1
2018-10-27,"MN10",1
2018-10-27,"MN11",1
2018-10-27,"MN12",1
2018-10-27,"MN13",1
2018-10-27,"MN14",1
2018-10-27,"MN15",1
2018-10-27,"MN16",1
2018-10-27,"MN17",1
2018-10-27,"MN18",1
2018-10-27,"MN19",1
2018-10-27,"MN20",1
2018-10-27,"MN21",1
2018-10-27,"MN22",1
2018-10-27,"MN23",1
2018-10-27,"MN24",1
2018-10-27,"MN25",0
2018-10-27,"MN26",0
2018-10-27,"MN27",1
2018-10-27,"MN29",1
2018-10-27,"MN30",1
2018-10-27,"MN31",1
2018-10-27,"MN32",1
2018-10-27,"MN33",1
2018-10-27,"MN34",1
2018-10-27,"MN35",1
2018-10-27,"MN37",1
2018-10-27,"MN38",1
2018-10-27,"MN39",1
2018-10-27,"MN40",1
2018-10-27,"MN41",1
2018-10-27,"MN42",1
2018-10-27,"MN43",0
2018-10-27,"MN44",1
2018-10-27,"MN45",1
2018-10-27,"MN46",1
2018-10-27,"MN47",0
2018-10-27,"MN48",1
2018-10-27,"MN49",0
2018-10-27,"MN50",1
2018-10-27,"MT01",1
2018-10-27,"MT02",1
2018-10-27,"MT03",1
2018-10-27,"MT04",0
2018-10-27,"MT05",1
2018-10-27,"MT07",1
2018-10-27,"MT08",1
2018-10-27,"MT09",0
2018-10-27,"MT10",1
2018-10-27,"MT11",1
2018-10-27,"MT12",0
2018-10-27,"MT13",1
2018-10-27,"MT14",1
2018-10-27,"MT15",0
2018-10-27,"MT16",1
2018-10-27,"MT17",1
2018-10-27,"MT18",1
2018-10-27,"MT19",1
2018-10-27,"MT20",1
2018-10-27,"MT21",0
2018-10-27,"MT22",1
2018-10-27,"MT23",1
2018-10-27,"MT24",1
2018-10-27,"MT25",1
2018-10-27,"MT26",1
2018-10-27,"MT27",1
2018-10-27,"MT28",1
2018-10-27,"MT29",1
2018-10-27,"MT30",1
2018-10-27,"MT31",1
2018-10-27,"MT32",1
2018-10-27,"MT33",1
2018-10-27,"MT34",1
2018-10-27,"MT35",1
2018-10-27,"MT36",1
2018-10-27,"MT37",1
2018-10-27,"MT38",1
2018-10-27,"MT39",0
2018-10-27,"MT40",1
2018-10-27,"MT41",1
2018-10-27,"MT42",1
2018-10-27,"MT43",0
2018-10-27,"MT44",1
2018-10-27,"MT45",0
2018-10-27,"MT46",1
2018-10-27,"MT47",1
2018-10-27,"MT48",1
2018-10-27,"MT49",0
2018-10-27,"OMC01",0
2018-10-27,"OMC02",1
2018-10-27,"OMC03",1
2018-10-27,"OMC04",1
2018-10-27,"OMC05",1
2018-10-27,"OMC06",0
2018-10-27,"OMC07",1
2018-10-27,"OMC09",1
2018-10-27,"OMC10",1
2018-10-27,"OMC11",0
2018-10-27,"OMC12",1
2018-10-27,"OMC13",0
2018-10-27,"OMC15",1
2018-10-27,"OMC16",1
2018-10-27,"OMC17",0
2018-10-27,"OMC18",1
2018-10-27,"OMC19",1
2018-10-27,"OMC21",1
2018-10-27,"OMC22",1
2018-10-27,"OMC23",0
2018-10-27,"OMC24",1
2018-10-27,"OMC25",1
2018-10-27,"OMC26",1
2018-10-27,"OMC27",1
2018-10-27,"OMC28",1
2018-10-27,"OMC29",0
2018-10-27,"OMC30",1
2018-10-27,"OMC31",1
2018-10-27,"OMC32",0
2018-10-27,"OMC33",0
2018-10-27,"OMC34",1
2018-10-27,"OMC36",1
2018-10-27,"OMC37",0
2018-10-27,"OMC38",1
2018-10-27,"NB01",1
2018-10-27,"NB02",1
2018-10-27,"NB03",1
2018-10-27,"NB04",1
2018-10-27,"NB05",1
2018-10-27,"NB06",1
2018-10-27,"NB07",0
2018-10-27,"NB08",0
2018-10-27,"NB09",0
2018-10-27,"NB10",0
2018-10-27,"NB11",1
2018-10-27,"NB12",1
2018-10-27,"NB14",0
2018-10-27,"NB15",1
2018-10-27,"NB16",1
2018-10-27,"NB17",1
2018-10-27,"NB18",1
2018-10-27,"NB19",0
2018-10-27,"NB20",1
2018-10-27,"NB21",1
2018-10-27,"NB22",1
2018-10-27,"NB23",1
2018-10-27,"NB24",1
2018-10-27,"NB25",1
2018-10-27,"NB26",1
2018-10-27,"NB27",1
2018-10-27,"NB28",1
2018-10-27,"NB29",0
2018-10-27,"NB30",1
2018-10-27,"NB31",1
2018-10-27,"NB32",1
2018-10-27,"NB33",1
2018-10-27,"NB34",1
2018-10-27,"NB35",1
2018-10-27,"NB36",1
2018-10-27,"NB37",1
2018-10-27,"NB38",1
2018-10-27,"NB39",1
2018-10-27,"NB40",1
2018-10-27,"NB41",1
2018-10-27,"NB42",1
2018-10-27,"NB43",1
2018-10-27,"NB44",1
2018-10-27,"NB45",1
2018-10-27,"NB46",0
2018-10-27,"NB47",1
2018-10-27,"NB48",1
2018-10-27,"NB49",1
2018-10-27,"NB50",1
2018-10-28,"MN02",1
2018-10-28,"MN04",1
2018-10-28,"MN05",1
2018-10-28,"MN06",1
2018-10-28,"MN07",1
2018-10-28,"MN08",1
2018-10-28,"MN09",1
2018-10-28,"MN10",1
2018-10-28,"MN11",1
2018-10-28,"MN12",1
2018-10-28,"MN13",1
2018-10-28,"MN14",1
2018-10-28,"MN15",1
2018-10-28,"MN16",1
2018-10-28,"MN17",1
2018-10-28,"MN18",1
2018-10-28,"MN19",1
2018-10-28,"MN20",1
2018-10-28,"MN21",1
2018-10-28,"MN22",1
2018-10-28,"MN23",1
2018-10-28,"MN24",1
2018-10-28,"MN25",0
2018-10-28,"MN26",0
2018-10-28,"MN27",1
2018-10-28,"MN29",1
2018-10-28,"MN30",1
2018-10-28,"MN31",1
2018-10-28,"MN32",1
2018-10-28,"MN33",1
2018-10-28,"MN34",1
2018-10-28,"MN35",1
2018-10-28,"MN37",1
2018-10-28,"MN38",1
2018-10-28,"MN39",1
2018-10-28,"MN40",1
2018-10-28,"MN41",0
2018-10-28,"MN42",1
2018-10-28,"MN43",0
2018-10-28,"MN44",1
2018-10-28,"MN45",1
2018-10-28,"MN46",1
2018-10-28,"MN47",0
2018-10-28,"MN48",1
2018-10-28,"MN49",0
2018-10-28,"MN50",1
2018-10-28,"MT01",1
2018-10-28,"MT02",1
2018-10-28,"MT03",1
2018-10-28,"MT04",0
2018-10-28,"MT05",1
2018-10-28,"MT07",1
2018-10-28,"MT08",1
2018-10-28,"MT09",0
2018-10-28,"MT10",1
2018-10-28,"MT11",1
2018-10-28,"MT12",0
2018-10-28,"MT13",1
2018-10-28,"MT14",1
2018-10-28,"MT15",0
2018-10-28,"MT16",1
2018-10-28,"MT17",1
2018-10-28,"MT18",1
2018-10-28,"MT19",1
2018-10-28,"MT20",1
2018-10-28,"MT21",0
2018-10-28,"MT22",1
2018-10-28,"MT23",1
2018-10-28,"MT24",1
2018-10-28,"MT25",1
2018-10-28,"MT26",1
2018-10-28,"MT27",1
2018-10-28,"MT28",1
2018-10-28,"MT29",1
2018-10-28,"MT30",1
2018-10-28,"MT31",1
2018-10-28,"MT32",1
2018-10-28,"MT33",1
2018-10-28,"MT34",1
2018-10-28,"MT35",1
2018-10-28,"MT36",1
2018-10-28,"MT37",1
2018-10-28,"MT38",1
2018-10-28,"MT39",0
2018-10-28,"MT40",1
2018-10-28,"MT41",1
2018-10-28,"MT42",1
2018-10-28,"MT43",0
2018-10-28,"MT44",1
2018-10-28,"MT45",0
2018-10-28,"MT46",1
2018-10-28,"MT47",1
2018-10-28,"MT48",1
2018-10-28,"MT49",0
2018-10-28,"OMC01",0
2018-10-28,"OMC02",1
2018-10-28,"OMC03",1
2018-10-28,"OMC04",1
2018-10-28,"OMC05",1
2018-10-28,"OMC06",0
2018-10-28,"OMC07",1
2018-10-28,"OMC09",1
2018-10-28,"OMC10",1
2018-10-28,"OMC11",0
2018-10-28,"OMC12",1
2018-10-28,"OMC13",0
2018-10-28,"OMC15",1
2018-10-28,"OMC16",1
2018-10-28,"OMC17",0
2018-10-28,"OMC18",1
2018-10-28,"OMC19",1
2018-10-28,"OMC21",1
2018-10-28,"OMC22",1
2018-10-28,"OMC23",0
2018-10-28,"OMC24",1
2018-10-28,"OMC25",1
2018-10-28,"OMC26",1
2018-10-28,"OMC27",1
2018-10-28,"OMC28",1
2018-10-28,"OMC29",0
2018-10-28,"OMC30",1
2018-10-28,"OMC31",1
2018-10-28,"OMC32",0
2018-10-28,"OMC33",0
2018-10-28,"OMC34",1
2018-10-28,"OMC36",1
2018-10-28,"OMC37",0
2018-10-28,"OMC38",1
2018-10-28,"NB01",1
2018-10-28,"NB02",1
2018-10-28,"NB03",1
2018-10-28,"NB04",1
2018-10-28,"NB05",1
2018-10-28,"NB06",1
2018-10-28,"NB07",0
2018-10-28,"NB08",0
2018-10-28,"NB09",0
2018-10-28,"NB10",0
2018-10-28,"NB11",1
2018-10-28,"NB12",1
2018-10-28,"NB14",0
2018-10-28,"NB15",1
2018-10-28,"NB16",1
2018-10-28,"NB17",1
2018-10-28,"NB18",1
2018-10-28,"NB19",0
2018-10-28,"NB20",1
2018-10-28,"NB21",1
2018-10-28,"NB22",1
2018-10-28,"NB23",1
2018-10-28,"NB24",1
2018-10-28,"NB25",1
2018-10-28,"NB26",1
2018-10-28,"NB27",1
2018-10-28,"NB28",1
2018-10-28,"NB29",0
2018-10-28,"NB30",1
2018-10-28,"NB31",1
2018-10-28,"NB32",1
2018-10-28,"NB33",1
2018-10-28,"NB34",1
2018-10-28,"NB35",1
2018-10-28,"NB36",1
2018-10-28,"NB37",1
2018-10-28,"NB38",1
2018-10-28,"NB39",1
2018-10-28,"NB40",1
2018-10-28,"NB41",1
2018-10-28,"NB42",1
2018-10-28,"NB43",1
2018-10-28,"NB44",0
2018-10-28,"NB45",1
2018-10-28,"NB46",0
2018-10-28,"NB47",1
2018-10-28,"NB48",1
2018-10-28,"NB49",1
2018-10-28,"NB50",1
2018-10-29,"MN02",1
2018-10-29,"MN04",1
2018-10-29,"MN05",1
2018-10-29,"MN06",1
2018-10-29,"MN07",1
2018-10-29,"MN08",1
2018-10-29,"MN09",1
2018-10-29,"MN10",1
2018-10-29,"MN11",1
2018-10-29,"MN12",1
2018-10-29,"MN13",1
2018-10-29,"MN14",1
2018-10-29,"MN15",1
2018-10-29,"MN16",1
2018-10-29,"MN17",1
2018-10-29,"MN18",1
2018-10-29,"MN19",1
2018-10-29,"MN20",1
2018-10-29,"MN21",1
2018-10-29,"MN22",1
2018-10-29,"MN23",1
2018-10-29,"MN24",0
2018-10-29,"MN25",0
2018-10-29,"MN26",0
2018-10-29,"MN27",1
2018-10-29,"MN29",1
2018-10-29,"MN30",1
2018-10-29,"MN31",1
2018-10-29,"MN32",1
2018-10-29,"MN33",1
2018-10-29,"MN34",1
2018-10-29,"MN35",1
2018-10-29,"MN37",1
2018-10-29,"MN38",1
2018-10-29,"MN39",1
2018-10-29,"MN40",0
2018-10-29,"MN41",0
2018-10-29,"MN42",1
2018-10-29,"MN43",0
2018-10-29,"MN44",1
2018-10-29,"MN45",1
2018-10-29,"MN46",1
2018-10-29,"MN47",0
2018-10-29,"MN48",1
2018-10-29,"MN49",0
2018-10-29,"MN50",1
2018-10-29,"MT01",1
2018-10-29,"MT02",1
2018-10-29,"MT03",1
2018-10-29,"MT04",0
2018-10-29,"MT05",1
2018-10-29,"MT07",1
2018-10-29,"MT08",1
2018-10-29,"MT09",0
2018-10-29,"MT10",1
2018-10-29,"MT11",1
2018-10-29,"MT12",0
2018-10-29,"MT13",1
2018-10-29,"MT14",1
2018-10-29,"MT15",0
2018-10-29,"MT16",1
2018-10-29,"MT17",1
2018-10-29,"MT18",1
2018-10-29,"MT19",1
2018-10-29,"MT20",1
2018-10-29,"MT21",0
2018-10-29,"MT22",1
2018-10-29,"MT23",1
2018-10-29,"MT24",1
2018-10-29,"MT25",1
2018-10-29,"MT26",1
2018-10-29,"MT27",1
2018-10-29,"MT28",1
2018-10-29,"MT29",1
2018-10-29,"MT30",1
2018-10-29,"MT31",1
2018-10-29,"MT32",1
2018-10-29,"MT33",1
2018-10-29,"MT34",1
2018-10-29,"MT35",1
2018-10-29,"MT36",1
2018-10-29,"MT37",1
2018-10-29,"MT38",1
2018-10-29,"MT39",0
2018-10-29,"MT40",1
2018-10-29,"MT41",1
2018-10-29,"MT42",1
2018-10-29,"MT43",0
2018-10-29,"MT44",1
2018-10-29,"MT45",0
2018-10-29,"MT46",1
2018-10-29,"MT47",1
2018-10-29,"MT48",1
2018-10-29,"MT49",0
2018-10-29,"OMC01",0
2018-10-29,"OMC02",1
2018-10-29,"OMC03",1
2018-10-29,"OMC04",1
2018-10-29,"OMC05",1
2018-10-29,"OMC06",0
2018-10-29,"OMC07",1
2018-10-29,"OMC09",1
2018-10-29,"OMC10",1
2018-10-29,"OMC11",0
2018-10-29,"OMC12",1
2018-10-29,"OMC13",0
2018-10-29,"OMC15",1
2018-10-29,"OMC16",1
2018-10-29,"OMC17",0
2018-10-29,"OMC18",1
2018-10-29,"OMC19",1
2018-10-29,"OMC21",1
2018-10-29,"OMC22",1
2018-10-29,"OMC23",0
2018-10-29,"OMC24",1
2018-10-29,"OMC25",1
2018-10-29,"OMC26",1
2018-10-29,"OMC27",1
2018-10-29,"OMC28",1
2018-10-29,"OMC29",0
2018-10-29,"OMC30",1
2018-10-29,"OMC31",1
2018-10-29,"OMC32",0
2018-10-29,"OMC33",0
2018-10-29,"OMC34",1
2018-10-29,"OMC36",1
2018-10-29,"OMC37",0
2018-10-29,"OMC38",1
2018-10-29,"NB01",1
